objeto,config,ley,r_as,media_flujo,fraccion_visible
M81,12a152_212,B,498.0,1.371e-9,0.018
M81,12a152_212,B,502.0,3.065e-11,0.018
M81,12a152_212,B,506.0,6.277e-12,0.005
M81,12a152_212,B,510.0,4.139e-12,0.001
M81,12a152_212,B,514.0,1.210e-11,0.002
M81,12a152_212,B,518.0,1.031e-10,0.006
M81,12a152_212,B,522.0,3.339e-10,0.011
M81,12a152_212,B,526.0,6.986e-10,0.011
M81,12a152_212,B,530.0,3.003e-11,0.007
M81,12a152_212,B,534.0,3.818e-13,0.005
M81,12a152_212,B,538.0,8.212e-12,0.006
M81,12a152_212,B,542.0,9.140e-12,0.005
M81,12a152_212,B,546.0,2.903e-13,0.003
M81,12a152_212,B,550.0,9.790e-13,0.004
M81,12a152_212,B,554.0,1.451e-12,0.004
M81,12a152_212,B,558.0,5.928e-11,0.005
M81,12a152_212,B,562.0,2.210e-10,0.012
M81,12a152_212,B,566.0,9.617e-11,0.011
M81,12a152_212,B,570.0,1.564e-13,0.002
M81,12a152_212,B,574.0,5.472e-12,0.002
M81,12a152_212,B,578.0,6.855e-11,0.007
M81,12a152_212,B,582.0,7.191e-12,0.004
M81,12a152_212,B,586.0,1.715e-13,0.001
M81,12a152_212,B,590.0,8.822e-13,0.003
M81,12a152_212,B,594.0,3.110e-12,0.006
M81,12a152_212,B,598.0,2.466e-12,0.008
M81,12a152_212,B,602.0,2.185e-11,0.013
M81,12a152_212,B,606.0,1.048e-10,0.014
M81,12a152_212,B,610.0,2.256e-10,0.016
M81,12a152_212,B,614.0,4.253e-10,0.013
M81,12a152_212,B,618.0,3.100e-10,0.012
M81,12a152_212,B,622.0,3.218e-10,0.010
M81,12a152_212,B,626.0,1.691e-10,0.014
M81,12a152_212,B,630.0,4.776e-11,0.008
M81,12a152_212,B,634.0,2.699e-12,0.005
M81,12a152_212,B,638.0,2.264e-15,0.000
M81,12a152_212,B,642.0,1.846e-15,0.000
M81,12a152_212,B,650.0,9.669e-11,0.006
M81,12a152_212,B,654.0,1.566e-10,0.010
M81,12a152_212,B,658.0,1.476e-10,0.006
M81,12a152_212,B,662.0,1.977e-10,0.006
M81,12a152_212,B,666.0,4.224e-11,0.006
M81,12a152_212,B,670.0,1.430e-12,0.004
M81,12a152_212,B,674.0,5.579e-13,0.003
M81,12a152_212,B,678.0,2.338e-12,0.001
M81,12a152_212,B,682.0,4.797e-11,0.002
M81,12a152_212,B,686.0,2.772e-12,0.001
M81,12a152_212,B,702.0,2.932e-11,0.002
M81,12a152_212,B,706.0,1.161e-11,0.002
M81,12a152_212,B,710.0,4.694e-12,0.001
M81,12a152_212,B,718.0,2.005e-14,0.001
M81,12a152_212,B,730.0,3.403e-16,0.000
M81,12a152_212,B,734.0,5.326e-12,0.001
M81,12a152_212,B,738.0,1.536e-13,0.001
M81,12a152_212,B,750.0,1.484e-13,0.000
M81,12a152_212,B,754.0,1.775e-11,0.001
M81,12a152_212,B,758.0,2.839e-12,0.001
M81,12a152_212,B,762.0,2.823e-12,0.001
M81,12a152_212,B,766.0,6.726e-11,0.002
M81,12a152_212,B,770.0,9.971e-12,0.001
M81,12a152_212,B,826.0,1.070e-17,0.000
M81,12a152_212,B,830.0,1.820e-11,0.001
M81,18a158_220,A,2.0,1.766e-7,1.000
M81,18a158_220,A,6.0,2.050e-7,1.000
M81,18a158_220,A,10.0,1.461e-7,1.000
M81,18a158_220,A,14.0,9.287e-8,1.000
M81,18a158_220,A,18.0,6.609e-8,1.000
M81,18a158_220,A,22.0,4.860e-8,1.000
M81,18a158_220,A,26.0,3.823e-8,1.000
M81,18a158_220,A,30.0,3.151e-8,1.000
M81,18a158_220,A,34.0,2.670e-8,1.000
M81,18a158_220,A,38.0,2.274e-8,1.000
M81,18a158_220,A,42.0,2.102e-8,1.000
M81,18a158_220,A,46.0,1.726e-8,1.000
M81,18a158_220,A,50.0,1.493e-8,1.000
M81,18a158_220,A,54.0,1.304e-8,1.000
M81,18a158_220,A,58.0,1.138e-8,1.000
M81,18a158_220,A,62.0,1.013e-8,1.000
M81,18a158_220,A,66.0,8.866e-9,1.000
M81,18a158_220,A,70.0,7.664e-9,1.000
M81,18a158_220,A,74.0,6.609e-9,1.000
M81,18a158_220,A,78.0,5.838e-9,1.000
M81,18a158_220,A,82.0,5.181e-9,1.000
M81,18a158_220,A,86.0,4.485e-9,1.000
M81,18a158_220,A,90.0,3.988e-9,1.000
M81,18a158_220,A,94.0,3.519e-9,1.000
M81,18a158_220,A,98.0,3.126e-9,1.000
M81,18a158_220,A,102.0,2.757e-9,1.000
M81,18a158_220,A,106.0,2.934e-9,1.000
M81,18a158_220,A,110.0,2.302e-9,0.994
M81,18a158_220,A,114.0,1.977e-9,0.976
M81,18a158_220,A,118.0,1.725e-9,0.973
M81,18a158_220,A,122.0,1.671e-9,0.949
M81,18a158_220,A,126.0,1.350e-9,0.953
M81,18a158_220,A,130.0,1.251e-9,0.939
M81,18a158_220,A,134.0,1.081e-9,0.952
M81,18a158_220,A,138.0,8.750e-10,0.967
M81,18a158_220,A,142.0,8.280e-10,0.918
M81,18a158_220,A,146.0,1.877e-9,0.864
M81,18a158_220,A,150.0,1.659e-9,0.867
M81,18a158_220,A,154.0,6.444e-10,0.872
M81,18a158_220,A,158.0,5.762e-10,0.878
M81,18a158_220,A,162.0,6.235e-10,0.859
M81,18a158_220,A,166.0,6.892e-10,0.867
M81,18a158_220,A,170.0,6.850e-10,0.889
M81,18a158_220,A,174.0,6.531e-10,0.869
M81,18a158_220,A,178.0,6.101e-10,0.845
M81,18a158_220,A,182.0,5.871e-10,0.832
M81,18a158_220,A,186.0,5.386e-10,0.803
M81,18a158_220,A,190.0,4.682e-10,0.823
M81,18a158_220,A,194.0,4.165e-10,0.790
M81,18a158_220,A,198.0,5.330e-10,0.781
M81,18a158_220,A,202.0,3.930e-10,0.750
M81,18a158_220,A,206.0,3.169e-10,0.738
M81,18a158_220,A,210.0,4.221e-10,0.709
M81,18a158_220,A,214.0,1.481e-9,0.704
M81,18a158_220,A,218.0,6.646e-10,0.690
M81,18a158_220,A,222.0,2.967e-10,0.716
M81,18a158_220,A,226.0,2.462e-10,0.671
M81,18a158_220,A,230.0,2.212e-10,0.634
M81,18a158_220,A,234.0,2.224e-10,0.588
M81,18a158_220,A,238.0,2.306e-10,0.573
M81,18a158_220,A,242.0,2.076e-10,0.577
M81,18a158_220,A,246.0,2.167e-10,0.613
M81,18a158_220,A,250.0,2.126e-10,0.635
M81,18a158_220,A,254.0,2.065e-10,0.617
M81,18a158_220,A,258.0,3.079e-10,0.598
M81,18a158_220,A,262.0,2.447e-10,0.613
M81,18a158_220,A,266.0,3.295e-10,0.652
M81,18a158_220,A,270.0,2.452e-10,0.626
M81,18a158_220,A,274.0,2.255e-10,0.625
M81,18a158_220,A,278.0,2.137e-10,0.618
M81,18a158_220,A,282.0,2.359e-10,0.600
M81,18a158_220,A,286.0,1.846e-10,0.591
M81,18a158_220,A,290.0,1.950e-10,0.658
M81,18a158_220,A,294.0,9.131e-10,0.716
M81,18a158_220,A,298.0,1.929e-9,0.724
M81,18a158_220,A,302.0,2.207e-10,0.725
M81,18a158_220,A,306.0,1.460e-10,0.726
M81,18a158_220,A,310.0,1.471e-10,0.730
M81,18a158_220,A,314.0,1.525e-10,0.739
M81,18a158_220,A,318.0,1.382e-10,0.722
M81,18a158_220,A,322.0,1.416e-10,0.730
M81,18a158_220,A,326.0,1.154e-10,0.719
M81,18a158_220,A,330.0,1.065e-10,0.757
M81,18a158_220,A,334.0,1.091e-10,0.787
M81,18a158_220,A,338.0,1.078e-10,0.807
M81,18a158_220,A,342.0,1.064e-10,0.808
M81,18a158_220,A,346.0,1.567e-10,0.821
M81,18a158_220,A,350.0,1.718e-10,0.838
M81,18a158_220,A,354.0,1.312e-10,0.842
M81,18a158_220,A,358.0,1.095e-10,0.846
M81,18a158_220,A,362.0,1.314e-10,0.848
M81,18a158_220,A,366.0,7.195e-10,0.843
M81,18a158_220,A,370.0,3.744e-10,0.852
M81,18a158_220,A,374.0,8.523e-11,0.851
M81,18a158_220,A,378.0,8.452e-11,0.859
M81,18a158_220,A,382.0,1.206e-10,0.866
M81,18a158_220,A,386.0,8.806e-11,0.847
M81,18a158_220,A,390.0,8.489e-11,0.784
M81,18a158_220,A,394.0,8.168e-11,0.715
M81,18a158_220,A,398.0,3.035e-10,0.690
M81,18a158_220,A,402.0,9.472e-11,0.652
M81,18a158_220,A,406.0,7.836e-11,0.652
M81,18a158_220,A,410.0,4.350e-10,0.635
M81,18a158_220,A,414.0,1.995e-10,0.615
M81,18a158_220,A,418.0,5.873e-11,0.607
M81,18a158_220,A,422.0,5.751e-11,0.597
M81,18a158_220,A,426.0,5.608e-11,0.583
M81,18a158_220,A,430.0,5.438e-11,0.577
M81,18a158_220,A,434.0,5.615e-11,0.568
M81,18a158_220,A,438.0,6.250e-11,0.570
M81,18a158_220,A,442.0,4.713e-10,0.567
M81,18a158_220,A,446.0,1.628e-10,0.575
M81,18a158_220,A,450.0,4.913e-11,0.555
M81,18a158_220,A,454.0,4.684e-11,0.545
M81,18a158_220,A,458.0,5.048e-11,0.539
M81,18a158_220,A,462.0,4.255e-11,0.519
M81,18a158_220,A,466.0,4.222e-11,0.501
M81,18a158_220,A,470.0,3.914e-11,0.498
M81,18a158_220,A,474.0,4.096e-11,0.500
M81,18a158_220,A,478.0,4.593e-11,0.495
M81,18a158_220,A,482.0,1.652e-10,0.486
M81,18a158_220,A,486.0,3.541e-10,0.468
M81,18a158_220,A,490.0,9.152e-10,0.463
M81,18a158_220,A,494.0,1.033e-9,0.452
M81,18a158_220,A,498.0,1.339e-9,0.446
M81,18a158_220,A,502.0,7.705e-11,0.428
M81,18a158_220,A,506.0,3.113e-11,0.412
M81,18a158_220,A,510.0,2.511e-11,0.398
M81,18a158_220,A,514.0,3.783e-11,0.401
M81,18a158_220,A,518.0,1.685e-10,0.403
M81,18a158_220,A,522.0,3.380e-10,0.408
M81,18a158_220,A,526.0,6.230e-10,0.397
M81,18a158_220,A,530.0,7.366e-11,0.381
M81,18a158_220,A,534.0,1.579e-11,0.373
M81,18a158_220,A,538.0,2.200e-11,0.360
M81,18a158_220,A,542.0,2.172e-11,0.343
M81,18a158_220,A,546.0,1.084e-11,0.320
M81,18a158_220,A,550.0,1.289e-11,0.310
M81,18a158_220,A,554.0,1.218e-11,0.288
M81,18a158_220,A,558.0,7.149e-11,0.289
M81,18a158_220,A,562.0,1.912e-10,0.283
M81,18a158_220,A,566.0,1.525e-10,0.281
M81,18a158_220,A,570.0,4.663e-12,0.272
M81,18a158_220,A,574.0,1.835e-11,0.266
M81,18a158_220,A,578.0,5.542e-11,0.273
M81,18a158_220,A,582.0,2.358e-11,0.265
M81,18a158_220,A,586.0,3.834e-12,0.257
M81,18a158_220,A,590.0,5.426e-12,0.258
M81,18a158_220,A,594.0,9.719e-12,0.264
M81,18a158_220,A,598.0,1.315e-11,0.265
M81,18a158_220,A,602.0,3.457e-11,0.275
M81,18a158_220,A,606.0,1.253e-10,0.272
M81,18a158_220,A,610.0,2.263e-10,0.273
M81,18a158_220,A,614.0,4.984e-10,0.264
M81,18a158_220,A,618.0,3.636e-10,0.248
M81,18a158_220,A,622.0,2.746e-10,0.241
M81,18a158_220,A,626.0,1.935e-10,0.242
M81,18a158_220,A,630.0,4.127e-11,0.229
M81,18a158_220,A,634.0,6.866e-12,0.217
M81,18a158_220,A,638.0,1.663e-12,0.206
M81,18a158_220,A,642.0,1.360e-12,0.198
M81,18a158_220,A,646.0,1.434e-12,0.198
M81,18a158_220,A,650.0,1.023e-10,0.196
M81,18a158_220,A,654.0,1.637e-10,0.193
M81,18a158_220,A,658.0,1.482e-10,0.178
M81,18a158_220,A,662.0,2.219e-10,0.175
M81,18a158_220,A,666.0,5.721e-11,0.165
M81,18a158_220,A,670.0,6.001e-12,0.163
M81,18a158_220,A,674.0,5.677e-12,0.154
M81,18a158_220,A,678.0,3.798e-12,0.149
M81,18a158_220,A,682.0,4.790e-11,0.145
M81,18a158_220,A,686.0,3.971e-12,0.135
M81,18a158_220,A,690.0,2.083e-13,0.121
M81,18a158_220,A,694.0,1.559e-13,0.112
M81,18a158_220,A,698.0,1.765e-13,0.113
M81,18a158_220,A,702.0,3.399e-11,0.107
M81,18a158_220,A,706.0,9.574e-12,0.107
M81,18a158_220,A,710.0,5.336e-12,0.098
M81,18a158_220,A,714.0,4.815e-14,0.084
M81,18a158_220,A,718.0,5.515e-13,0.073
M81,18a158_220,A,722.0,6.831e-15,0.060
M81,18a158_220,A,726.0,4.168e-15,0.042
M81,18a158_220,A,730.0,1.650e-13,0.013
M81,18a158_220,A,734.0,4.675e-12,0.002
M81,18a158_220,A,738.0,7.690e-13,0.002
M81,18a158_220,A,742.0,2.278e-14,0.001
M81,18a158_220,A,746.0,2.959e-15,0.001
M81,18a158_220,A,750.0,1.702e-13,0.001
M81,18a158_220,A,754.0,2.191e-11,0.002
M81,18a158_220,A,758.0,6.227e-13,0.001
M81,18a158_220,A,762.0,8.202e-13,0.001
M81,18a158_220,A,766.0,6.955e-11,0.003
M81,18a158_220,A,770.0,4.956e-12,0.002
M81,18a158_220,A,774.0,1.791e-15,0.001
M81,18a158_220,A,778.0,2.222e-15,0.000
M81,18a158_220,B,2.0,1.766e-7,1.000
M81,18a158_220,B,6.0,2.050e-7,1.000
M81,18a158_220,B,10.0,1.461e-7,1.000
M81,18a158_220,B,14.0,9.287e-8,1.000
M81,18a158_220,B,18.0,6.609e-8,1.000
M81,18a158_220,B,22.0,4.860e-8,1.000
M81,18a158_220,B,26.0,3.823e-8,1.000
M81,18a158_220,B,30.0,3.151e-8,1.000
M81,18a158_220,B,34.0,2.670e-8,1.000
M81,18a158_220,B,38.0,2.274e-8,1.000
M81,18a158_220,B,42.0,2.102e-8,1.000
M81,18a158_220,B,46.0,1.726e-8,1.000
M81,18a158_220,B,50.0,1.493e-8,1.000
M81,18a158_220,B,54.0,1.304e-8,1.000
M81,18a158_220,B,58.0,1.138e-8,1.000
M81,18a158_220,B,62.0,1.013e-8,1.000
M81,18a158_220,B,66.0,8.861e-9,1.000
M81,18a158_220,B,70.0,7.624e-9,1.000
M81,18a158_220,B,74.0,6.552e-9,1.000
M81,18a158_220,B,78.0,5.755e-9,1.000
M81,18a158_220,B,82.0,5.063e-9,1.000
M81,18a158_220,B,86.0,4.259e-9,1.000
M81,18a158_220,B,90.0,3.680e-9,1.000
M81,18a158_220,B,94.0,3.134e-9,1.000
M81,18a158_220,B,98.0,2.692e-9,1.000
M81,18a158_220,B,102.0,2.301e-9,1.000
M81,18a158_220,B,106.0,2.477e-9,1.000
M81,18a158_220,B,110.0,1.825e-9,0.982
M81,18a158_220,B,114.0,1.528e-9,0.955
M81,18a158_220,B,118.0,1.291e-9,0.955
M81,18a158_220,B,122.0,1.287e-9,0.923
M81,18a158_220,B,126.0,9.749e-10,0.932
M81,18a158_220,B,130.0,8.688e-10,0.907
M81,18a158_220,B,134.0,7.069e-10,0.906
M81,18a158_220,B,138.0,5.341e-10,0.923
M81,18a158_220,B,142.0,5.272e-10,0.851
M81,18a158_220,B,146.0,1.607e-9,0.780
M81,18a158_220,B,150.0,1.406e-9,0.784
M81,18a158_220,B,154.0,3.992e-10,0.781
M81,18a158_220,B,158.0,2.978e-10,0.786
M81,18a158_220,B,162.0,3.210e-10,0.782
M81,18a158_220,B,166.0,3.668e-10,0.818
M81,18a158_220,B,170.0,3.620e-10,0.808
M81,18a158_220,B,174.0,3.356e-10,0.778
M81,18a158_220,B,178.0,3.123e-10,0.794
M81,18a158_220,B,182.0,3.043e-10,0.760
M81,18a158_220,B,186.0,2.821e-10,0.734
M81,18a158_220,B,190.0,2.307e-10,0.738
M81,18a158_220,B,194.0,2.073e-10,0.688
M81,18a158_220,B,198.0,3.418e-10,0.666
M81,18a158_220,B,202.0,2.179e-10,0.659
M81,18a158_220,B,206.0,1.533e-10,0.636
M81,18a158_220,B,210.0,2.881e-10,0.588
M81,18a158_220,B,214.0,1.353e-9,0.585
M81,18a158_220,B,218.0,5.356e-10,0.593
M81,18a158_220,B,222.0,1.640e-10,0.583
M81,18a158_220,B,226.0,1.244e-10,0.519
M81,18a158_220,B,230.0,1.045e-10,0.479
M81,18a158_220,B,234.0,1.095e-10,0.427
M81,18a158_220,B,238.0,1.161e-10,0.431
M81,18a158_220,B,242.0,1.007e-10,0.431
M81,18a158_220,B,246.0,1.063e-10,0.469
M81,18a158_220,B,250.0,1.052e-10,0.487
M81,18a158_220,B,254.0,1.027e-10,0.492
M81,18a158_220,B,258.0,2.016e-10,0.473
M81,18a158_220,B,262.0,1.248e-10,0.471
M81,18a158_220,B,266.0,2.085e-10,0.483
M81,18a158_220,B,270.0,1.301e-10,0.477
M81,18a158_220,B,274.0,1.112e-10,0.469
M81,18a158_220,B,278.0,1.078e-10,0.444
M81,18a158_220,B,282.0,1.415e-10,0.448
M81,18a158_220,B,286.0,9.526e-11,0.472
M81,18a158_220,B,290.0,1.079e-10,0.506
M81,18a158_220,B,294.0,8.231e-10,0.580
M81,18a158_220,B,298.0,1.847e-9,0.605
M81,18a158_220,B,302.0,1.374e-10,0.604
M81,18a158_220,B,306.0,6.593e-11,0.605
M81,18a158_220,B,310.0,6.990e-11,0.605
M81,18a158_220,B,314.0,7.926e-11,0.611
M81,18a158_220,B,318.0,6.526e-11,0.601
M81,18a158_220,B,322.0,6.439e-11,0.618
M81,18a158_220,B,326.0,4.655e-11,0.609
M81,18a158_220,B,330.0,4.077e-11,0.612
M81,18a158_220,B,334.0,4.681e-11,0.565
M81,18a158_220,B,338.0,4.594e-11,0.539
M81,18a158_220,B,342.0,4.326e-11,0.522
M81,18a158_220,B,346.0,9.199e-11,0.506
M81,18a158_220,B,350.0,1.058e-10,0.482
M81,18a158_220,B,354.0,6.352e-11,0.483
M81,18a158_220,B,358.0,4.300e-11,0.495
M81,18a158_220,B,362.0,6.579e-11,0.475
M81,18a158_220,B,366.0,6.563e-10,0.465
M81,18a158_220,B,370.0,3.167e-10,0.441
M81,18a158_220,B,374.0,3.269e-11,0.418
M81,18a158_220,B,378.0,3.495e-11,0.418
M81,18a158_220,B,382.0,7.220e-11,0.420
M81,18a158_220,B,386.0,3.753e-11,0.406
M81,18a158_220,B,390.0,3.543e-11,0.392
M81,18a158_220,B,394.0,3.638e-11,0.365
M81,18a158_220,B,398.0,2.567e-10,0.359
M81,18a158_220,B,402.0,5.108e-11,0.344
M81,18a158_220,B,406.0,3.590e-11,0.351
M81,18a158_220,B,410.0,3.939e-10,0.355
M81,18a158_220,B,414.0,1.594e-10,0.360
M81,18a158_220,B,418.0,1.963e-11,0.354
M81,18a158_220,B,422.0,1.906e-11,0.358
M81,18a158_220,B,426.0,1.818e-11,0.358
M81,18a158_220,B,430.0,1.760e-11,0.347
M81,18a158_220,B,434.0,1.862e-11,0.353
M81,18a158_220,B,438.0,2.642e-11,0.351
M81,18a158_220,B,442.0,4.344e-10,0.359
M81,18a158_220,B,446.0,1.264e-10,0.355
M81,18a158_220,B,450.0,1.508e-11,0.360
M81,18a158_220,B,454.0,1.395e-11,0.351
M81,18a158_220,B,458.0,1.768e-11,0.343
M81,18a158_220,B,462.0,1.231e-11,0.329
M81,18a158_220,B,466.0,1.319e-11,0.325
M81,18a158_220,B,470.0,1.086e-11,0.325
M81,18a158_220,B,474.0,1.266e-11,0.320
M81,18a158_220,B,478.0,1.589e-11,0.321
M81,18a158_220,B,482.0,1.355e-10,0.310
M81,18a158_220,B,486.0,3.278e-10,0.304
M81,18a158_220,B,490.0,8.875e-10,0.301
M81,18a158_220,B,494.0,1.008e-9,0.297
M81,18a158_220,B,498.0,1.316e-9,0.290
M81,18a158_220,B,502.0,5.144e-11,0.277
M81,18a158_220,B,506.0,1.231e-11,0.257
M81,18a158_220,B,510.0,7.754e-12,0.239
M81,18a158_220,B,514.0,2.128e-11,0.241
M81,18a158_220,B,518.0,1.521e-10,0.230
M81,18a158_220,B,522.0,3.226e-10,0.230
M81,18a158_220,B,526.0,6.081e-10,0.225
M81,18a158_220,B,530.0,5.956e-11,0.201
M81,18a158_220,B,534.0,3.362e-12,0.185
M81,18a158_220,B,538.0,1.147e-11,0.175
M81,18a158_220,B,542.0,1.234e-11,0.154
M81,18a158_220,B,546.0,2.196e-12,0.134
M81,18a158_220,B,550.0,4.942e-12,0.118
M81,18a158_220,B,554.0,4.828e-12,0.106
M81,18a158_220,B,558.0,6.538e-11,0.096
M81,18a158_220,B,562.0,1.842e-10,0.097
M81,18a158_220,B,566.0,1.448e-10,0.082
M81,18a158_220,B,570.0,4.943e-13,0.068
M81,18a158_220,B,574.0,1.419e-11,0.060
M81,18a158_220,B,578.0,5.144e-11,0.056
M81,18a158_220,B,582.0,1.872e-11,0.052
M81,18a158_220,B,586.0,7.798e-13,0.045
M81,18a158_220,B,590.0,2.292e-12,0.043
M81,18a158_220,B,594.0,5.253e-12,0.035
M81,18a158_220,B,598.0,7.629e-12,0.021
M81,18a158_220,B,602.0,2.774e-11,0.023
M81,18a158_220,B,606.0,1.190e-10,0.022
M81,18a158_220,B,610.0,2.219e-10,0.022
M81,18a158_220,B,614.0,4.938e-10,0.022
M81,18a158_220,B,618.0,3.590e-10,0.019
M81,18a158_220,B,622.0,2.706e-10,0.017
M81,18a158_220,B,626.0,1.880e-10,0.016
M81,18a158_220,B,630.0,3.713e-11,0.013
M81,18a158_220,B,634.0,3.408e-12,0.007
M81,18a158_220,B,638.0,5.460e-14,0.002
M81,18a158_220,B,642.0,1.934e-14,0.001
M81,18a158_220,B,646.0,9.216e-14,0.002
M81,18a158_220,B,650.0,9.872e-11,0.010
M81,18a158_220,B,654.0,1.605e-10,0.012
M81,18a158_220,B,658.0,1.458e-10,0.009
M81,18a158_220,B,662.0,2.204e-10,0.008
M81,18a158_220,B,666.0,5.521e-11,0.007
M81,18a158_220,B,670.0,3.670e-12,0.006
M81,18a158_220,B,674.0,4.121e-12,0.006
M81,18a158_220,B,678.0,2.948e-12,0.003
M81,18a158_220,B,682.0,4.716e-11,0.002
M81,18a158_220,B,686.0,3.580e-12,0.001
M81,18a158_220,B,698.0,1.240e-14,0.001
M81,18a158_220,B,702.0,3.354e-11,0.003
M81,18a158_220,B,706.0,8.804e-12,0.003
M81,18a158_220,B,710.0,4.809e-12,0.002
M81,18a158_220,B,714.0,2.888e-15,0.000
M81,18a158_220,B,718.0,2.363e-13,0.002
M81,18a158_220,B,730.0,6.740e-14,0.001
M81,18a158_220,B,734.0,4.458e-12,0.001
M81,18a158_220,B,738.0,3.793e-13,0.001
M81,18a158_220,B,742.0,3.842e-15,0.000
M81,18a158_220,B,750.0,7.629e-14,0.001
M81,18a158_220,B,754.0,2.175e-11,0.002
M81,18a158_220,B,758.0,3.106e-13,0.001
M81,18a158_220,B,762.0,4.414e-13,0.001
M81,18a158_220,B,766.0,6.905e-11,0.003
M81,18a158_220,B,770.0,4.735e-12,0.002
M51,18a66_212,A,2.0,3.725e-8,1.000
M51,18a66_212,A,10.0,5.023e-8,1.000
M51,18a66_212,A,14.0,3.067e-8,1.000
M51,18a66_212,A,18.0,2.553e-8,1.000
M51,18a66_212,A,22.0,1.842e-8,0.938
M51,18a66_212,A,26.0,1.399e-8,0.964
M51,18a66_212,A,30.0,8.547e-9,0.958
M51,18a66_212,A,34.0,5.877e-9,0.944
M51,18a66_212,A,38.0,2.823e-9,0.781
M51,18a66_212,A,42.0,1.759e-9,0.889
M51,18a66_212,A,46.0,1.980e-9,0.900
M51,18a66_212,A,50.0,1.256e-9,0.977
M51,18a66_212,A,54.0,6.967e-10,0.813
M51,18a66_212,A,58.0,1.024e-9,0.795
M51,18a66_212,A,62.0,4.660e-10,0.662
M51,18a66_212,A,66.0,1.048e-9,0.672
M51,18a66_212,A,70.0,1.935e-9,0.808
M51,18a66_212,A,74.0,2.908e-9,0.847
M51,18a66_212,A,78.0,2.775e-9,0.868
M51,18a66_212,A,82.0,2.252e-9,0.875
M51,18a66_212,A,86.0,1.745e-9,0.750
M51,18a66_212,A,90.0,1.230e-9,0.792
M51,18a66_212,A,94.0,1.100e-9,0.833
M51,18a66_212,A,98.0,3.268e-9,0.844
M51,18a66_212,A,102.0,1.035e-9,0.685
M51,18a66_212,A,106.0,1.365e-9,0.738
M51,18a66_212,A,110.0,1.257e-9,0.720
M51,18a66_212,A,114.0,1.267e-9,0.777
M51,18a66_212,A,118.0,1.378e-9,0.848
M51,18a66_212,A,122.0,1.331e-9,0.852
M51,18a66_212,A,126.0,1.364e-9,0.882
M51,18a66_212,A,130.0,1.371e-9,0.861
M51,18a66_212,A,134.0,1.017e-9,0.792
M51,18a66_212,A,138.0,8.564e-10,0.681
M51,18a66_212,A,142.0,8.771e-10,0.735
M51,18a66_212,A,146.0,7.617e-10,0.705
M51,18a66_212,A,150.0,7.043e-10,0.695
M51,18a66_212,A,154.0,6.674e-10,0.718
M51,18a66_212,A,158.0,4.489e-10,0.785
M51,18a66_212,A,162.0,5.279e-10,0.784
M51,18a66_212,A,166.0,3.912e-10,0.762
M51,18a66_212,A,170.0,2.959e-10,0.815
M51,18a66_212,A,174.0,2.630e-10,0.756
M51,18a66_212,A,178.0,2.370e-10,0.713
M51,18a66_212,A,182.0,1.974e-10,0.656
M51,18a66_212,A,186.0,2.742e-10,0.646
M51,18a66_212,A,190.0,1.502e-10,0.676
M51,18a66_212,A,194.0,1.055e-10,0.619
M51,18a66_212,A,198.0,9.011e-11,0.604
M51,18a66_212,A,202.0,1.291e-10,0.716
M51,18a66_212,A,206.0,9.220e-11,0.739
M51,18a66_212,A,210.0,1.254e-10,0.695
M51,18a66_212,A,214.0,1.810e-10,0.643
M51,18a66_212,A,218.0,2.417e-10,0.595
M51,18a66_212,A,222.0,2.894e-10,0.574
M51,18a66_212,A,226.0,3.071e-10,0.528
M51,18a66_212,A,230.0,6.099e-10,0.550
M51,18a66_212,A,234.0,4.333e-10,0.548
M51,18a66_212,A,238.0,5.029e-10,0.514
M51,18a66_212,A,242.0,4.348e-10,0.516
M51,18a66_212,A,246.0,5.480e-10,0.509
M51,18a66_212,A,250.0,8.155e-10,0.480
M51,18a66_212,A,254.0,1.939e-9,0.446
M51,18a66_212,A,258.0,8.321e-10,0.458
M51,18a66_212,A,262.0,5.145e-10,0.397
M51,18a66_212,A,266.0,5.875e-10,0.394
M51,18a66_212,A,270.0,4.908e-10,0.367
M51,18a66_212,A,274.0,4.942e-10,0.361
M51,18a66_212,A,278.0,3.774e-10,0.343
M51,18a66_212,A,282.0,3.551e-10,0.294
M51,18a66_212,A,286.0,3.423e-10,0.306
M51,18a66_212,A,290.0,3.449e-10,0.261
M51,18a66_212,A,294.0,2.795e-10,0.243
M51,18a66_212,A,298.0,2.828e-10,0.220
M51,18a66_212,A,302.0,2.002e-10,0.212
M51,18a66_212,A,306.0,1.207e-10,0.173
M51,18a66_212,A,310.0,9.185e-11,0.167
M51,18a66_212,A,314.0,5.509e-11,0.156
M51,18a66_212,A,318.0,2.552e-11,0.149
M51,18a66_212,A,322.0,7.470e-12,0.109
M51,18a66_212,A,326.0,5.192e-12,0.074
M51,18a66_212,A,330.0,3.182e-12,0.088
M51,18a66_212,A,334.0,3.069e-12,0.076
M51,18a66_212,A,338.0,5.384e-13,0.036
M51,18a66_212,A,342.0,1.248e-13,0.019
M51,18a66_212,A,346.0,9.488e-14,0.006
M51,18a66_212,A,350.0,3.950e-15,0.004
M51,18a66_212,A,354.0,1.176e-13,0.003
M51,18a66_212,A,358.0,5.789e-15,0.003
M51,18a66_212,A,366.0,1.104e-14,0.003
M51,18a66_212,A,382.0,5.526e-14,0.003
M51,18a66_212,A,386.0,3.066e-12,0.008
